48	[[-8.611983,41.150358],[-8.613117,41.149989],[-8.614089,41.149557],[-8.614413,41.148504],[-8.614368,41.148414],[-8.614359,41.148423],[-8.614386,41.14845],[-8.614638,41.147919],[-8.615115,41.148261],[-8.615052,41.148648],[-8.614953,41.148603],[-8.614953,41.148693],[-8.615106,41.148792],[-8.614962,41.148675],[-8.614971,41.149233],[-8.614692,41.150457],[-8.61444,41.151564],[-8.613765,41.152392],[-8.612865,41.153508],[-8.611992,41.154237],[-8.611902,41.155956],[-8.611056,41.157189],[-8.609787,41.157423],[-8.609517,41.157342],[-8.609418,41.157369],[-8.608923,41.157684],[-8.608086,41.159475],[-8.606259,41.163822],[-8.605836,41.165451],[-8.603136,41.165514],[-8.601705,41.163894],[-8.60058,41.164587],[-8.598987,41.165451],[-8.598744,41.165388],[-8.598816,41.165217],[-8.598789,41.165181],[-8.598762,41.165181],[-8.598735,41.165181],[-8.598717,41.165163],[-8.598726,41.165163],[-8.598744,41.165154],[-8.598762,41.165163],[-8.599194,41.164497],[-8.599644,41.165019],[-8.59995,41.165127],[-8.600706,41.165928],[-8.601264,41.165613],[-8.602317,41.164947],[-8.602146,41.164479],[-8.601804,41.163957],[-8.601705,41.163903],[-8.601624,41.163813],[-8.602686,41.162922],[-8.60382,41.162049],[-8.603883,41.162076],[-8.603892,41.16204],[-8.604405,41.161842],[-8.605152,41.161959],[-8.605845,41.162013]]
51	[[-8.57952,41.145948],[-8.580942,41.145039],[-8.582706,41.145021],[-8.584092,41.146164],[-8.58546,41.14683],[-8.587116,41.147397],[-8.586171,41.148018],[-8.58609,41.148963],[-8.588016,41.149368],[-8.590401,41.150016],[-8.593119,41.150736],[-8.593506,41.150853],[-8.593668,41.15097],[-8.595342,41.150232],[-8.59608,41.149827],[-8.597466,41.148909],[-8.598051,41.148567],[-8.598663,41.148342],[-8.600688,41.148585],[-8.601723,41.147325],[-8.601795,41.147262],[-8.601768,41.147289],[-8.602227,41.147001],[-8.603667,41.146578],[-8.603739,41.146578],[-8.604477,41.146164],[-8.604702,41.145408],[-8.604477,41.145327],[-8.604747,41.144445],[-8.604945,41.144148],[-8.603703,41.143608],[-8.602236,41.142807],[-8.603244,41.142681],[-8.604,41.142798],[-8.603982,41.142798],[-8.603973,41.142816]]
52	[[-8.611794,41.140557],[-8.611785,41.140575],[-8.612001,41.140566],[-8.612622,41.140503],[-8.613702,41.140341],[-8.614665,41.140386],[-8.615844,41.140485],[-8.61561,41.140683],[-8.614566,41.141088],[-8.614395,41.141979],[-8.613936,41.142942],[-8.612793,41.143851],[-8.611488,41.144787],[-8.610543,41.144391],[-8.610282,41.143536],[-8.610255,41.143401],[-8.608824,41.143239],[-8.608419,41.143149],[-8.606565,41.142348],[-8.605179,41.143446],[-8.604549,41.144796],[-8.604297,41.1453],[-8.603505,41.145561],[-8.602488,41.145633],[-8.601039,41.145759],[-8.600436,41.146443],[-8.599977,41.147289],[-8.598681,41.14827],[-8.598303,41.148423],[-8.598618,41.149467],[-8.597529,41.151294],[-8.596161,41.153679],[-8.594838,41.155983],[-8.594163,41.157135],[-8.593002,41.159187],[-8.591454,41.161608],[-8.589924,41.163453],[-8.589402,41.163309]]
53	[[-8.640108,41.146803],[-8.640828,41.149728],[-8.64333,41.152329],[-8.645517,41.155704],[-8.647893,41.159241],[-8.649072,41.162904],[-8.645193,41.165469],[-8.641143,41.167854],[-8.637408,41.170455],[-8.6328,41.171787],[-8.628561,41.172687],[-8.62434,41.173191],[-8.619561,41.17365],[-8.614899,41.174226],[-8.610354,41.174235],[-8.606448,41.17221],[-8.601921,41.171256],[-8.59734,41.171589],[-8.593254,41.170806],[-8.58978,41.168556],[-8.586216,41.166675],[-8.582832,41.16546],[-8.581689,41.163498],[-8.582121,41.164434],[-8.583957,41.163237]]
55	[[-8.630568,41.154795],[-8.63064,41.154813],[-8.631495,41.1543],[-8.632521,41.152905],[-8.632539,41.152815],[-8.633241,41.152599],[-8.63586,41.152428],[-8.637237,41.152761],[-8.637264,41.152788],[-8.638929,41.153166],[-8.641692,41.15385],[-8.644383,41.154489],[-8.646048,41.153985],[-8.645634,41.153301],[-8.645418,41.153148],[-8.645391,41.15223],[-8.645454,41.152122],[-8.645436,41.152131],[-8.645355,41.152284],[-8.645652,41.153346],[-8.646075,41.15412],[-8.64711,41.154264],[-8.648082,41.154615],[-8.64855,41.156397],[-8.649513,41.158791],[-8.648766,41.15934],[-8.650287,41.1606],[-8.650242,41.161311],[-8.649027,41.161185],[-8.646804,41.160861],[-8.646786,41.160861],[-8.646399,41.161203],[-8.645247,41.161464],[-8.643897,41.161257],[-8.643753,41.161995],[-8.64306,41.164038],[-8.642763,41.164947],[-8.642709,41.164956],[-8.641737,41.164983]]
56	[[-8.628327,41.157378],[-8.627994,41.157801],[-8.627004,41.158782],[-8.624853,41.159772],[-8.622684,41.160456],[-8.621127,41.160348],[-8.620965,41.16159],[-8.620812,41.162616],[-8.620713,41.163588],[-8.620686,41.163786],[-8.620695,41.163777],[-8.620713,41.163759],[-8.621532,41.16402],[-8.623035,41.164191],[-8.623071,41.164209],[-8.623071,41.164209]]
57	[[-8.612568,41.145948],[-8.612361,41.145975],[-8.611245,41.146416],[-8.611011,41.147685],[-8.611011,41.147748],[-8.610975,41.147955],[-8.610534,41.149251],[-8.610174,41.150691],[-8.610129,41.150745],[-8.610138,41.150745],[-8.609481,41.15151],[-8.609886,41.152995],[-8.609652,41.154597],[-8.609247,41.156694],[-8.608482,41.157504],[-8.606997,41.158017],[-8.606106,41.159151],[-8.604693,41.158746],[-8.604279,41.159979],[-8.602731,41.159835],[-8.600589,41.159286],[-8.598564,41.158827],[-8.59653,41.1597],[-8.594586,41.160276],[-8.592318,41.160942],[-8.592174,41.160951],[-8.591751,41.161257],[-8.590428,41.162859],[-8.589672,41.163741],[-8.589654,41.163768],[-8.588835,41.163714],[-8.586279,41.162868],[-8.585658,41.16294],[-8.585919,41.16339],[-8.585136,41.164866],[-8.583876,41.164812],[-8.583165,41.164758],[-8.583174,41.164749],[-8.583165,41.164767],[-8.583174,41.164758],[-8.583174,41.16474]]
58	[[-8.6625,41.177367],[-8.660367,41.17698],[-8.657802,41.177376],[-8.658522,41.178483],[-8.659602,41.179833],[-8.661555,41.180355],[-8.663121,41.180841],[-8.66259,41.181363],[-8.662617,41.181705],[-8.66277,41.181444],[-8.663283,41.180904],[-8.664633,41.180994],[-8.665731,41.181039],[-8.663868,41.18076],[-8.661465,41.180121],[-8.659296,41.179446],[-8.658117,41.177934],[-8.658513,41.177448],[-8.661168,41.177079],[-8.662905,41.177934],[-8.663337,41.177673],[-8.664732,41.176503],[-8.666811,41.175711],[-8.666586,41.17527],[-8.666505,41.174631],[-8.666649,41.174028],[-8.666667,41.174037],[-8.666676,41.174046]]
59	[[-8.612532,41.145993],[-8.612109,41.146065],[-8.612208,41.147847],[-8.62092,41.147433],[-8.62254,41.147721],[-8.624889,41.148459],[-8.625726,41.150007],[-8.626113,41.15214],[-8.626329,41.152653],[-8.628147,41.152464],[-8.630658,41.152599],[-8.63298,41.152671],[-8.635689,41.152428],[-8.638398,41.152941],[-8.641008,41.153625],[-8.643519,41.154336],[-8.646687,41.154264],[-8.649252,41.154174],[-8.650854,41.15331],[-8.65305,41.15223],[-8.655768,41.151888],[-8.658405,41.150781],[-8.661078,41.150439],[-8.663724,41.150475],[-8.666469,41.150961],[-8.667621,41.151528],[-8.668278,41.151843],[-8.670393,41.153067],[-8.672175,41.154606],[-8.672796,41.155569],[-8.673804,41.154543],[-8.674272,41.154273],[-8.675343,41.153652],[-8.676279,41.154039],[-8.67717,41.154831],[-8.678322,41.155794],[-8.67906,41.156748],[-8.679537,41.157333],[-8.679591,41.158215],[-8.678295,41.158665]]
61	[[-8.585811,41.148666],[-8.585757,41.148972],[-8.586639,41.149008],[-8.588313,41.14944],[-8.5905,41.150025],[-8.592696,41.150619],[-8.594217,41.151051],[-8.594757,41.152554],[-8.595387,41.154435],[-8.595396,41.155056],[-8.595207,41.15538],[-8.594586,41.156424],[-8.593677,41.158071],[-8.592678,41.159736],[-8.591688,41.161401],[-8.590005,41.163426],[-8.589015,41.164884],[-8.588124,41.16708],[-8.587233,41.16888],[-8.584875,41.168547],[-8.582517,41.168349],[-8.582256,41.167467],[-8.58168,41.166225],[-8.580024,41.165676],[-8.580393,41.165172],[-8.580474,41.164848],[-8.580483,41.164866],[-8.580492,41.164857],[-8.580501,41.164866],[-8.58051,41.164875],[-8.580492,41.164884]]
62	[[-8.615394,41.140764],[-8.614467,41.14143],[-8.614251,41.1426],[-8.614881,41.142771],[-8.616339,41.14251],[-8.617374,41.142915],[-8.617383,41.143689],[-8.616528,41.144436],[-8.616492,41.14494],[-8.61543,41.145831],[-8.615205,41.147064],[-8.615925,41.147253],[-8.616186,41.147181],[-8.617707,41.14719],[-8.618202,41.148225],[-8.619444,41.148522],[-8.620128,41.14764],[-8.620146,41.147019]]
64	[[-8.652555,41.179698],[-8.653113,41.182308],[-8.653302,41.183667],[-8.653905,41.185836],[-8.6544,41.188167],[-8.654841,41.190057],[-8.65494,41.190552],[-8.654922,41.190525],[-8.654931,41.190507],[-8.65494,41.190516],[-8.65494,41.190507],[-8.65494,41.190507],[-8.65494,41.190507],[-8.654949,41.190516],[-8.654949,41.190507],[-8.654967,41.190489],[-8.655021,41.190507],[-8.655138,41.190507],[-8.655183,41.190462],[-8.655165,41.190516],[-8.655147,41.190516],[-8.655147,41.190516],[-8.655147,41.190516],[-8.655156,41.190525],[-8.655156,41.190534],[-8.655057,41.190183],[-8.654787,41.188635],[-8.654283,41.186511],[-8.653734,41.184243],[-8.653311,41.182164],[-8.652681,41.179806],[-8.652591,41.179311],[-8.652609,41.17932],[-8.652609,41.179329],[-8.653032,41.178897],[-8.655165,41.178285],[-8.65539,41.17761],[-8.653293,41.176017],[-8.650737,41.174037],[-8.647893,41.171715],[-8.644851,41.169267],[-8.641728,41.166783],[-8.638983,41.164677],[-8.636724,41.16438],[-8.635014,41.163831],[-8.632971,41.162616],[-8.632638,41.162148],[-8.631972,41.16231],[-8.629983,41.163201],[-8.627949,41.16357],[-8.627634,41.163543],[-8.626338,41.163489],[-8.625024,41.163408],[-8.624988,41.16339],[-8.624817,41.163372],[-8.623044,41.163102],[-8.621127,41.162769],[-8.620821,41.163219],[-8.620713,41.16375],[-8.620704,41.16375],[-8.620704,41.163732],[-8.620722,41.163813],[-8.622783,41.164155],[-8.623062,41.164191],[-8.623062,41.164218],[-8.623053,41.164218],[-8.622972,41.1642],[-8.622162,41.164092],[-8.621199,41.163993],[-8.6211,41.163966],[-8.621109,41.163966],[-8.621118,41.163975],[-8.621118,41.163966],[-8.621109,41.163957],[-8.621118,41.163957],[-8.621766,41.164047],[-8.623197,41.164218],[-8.623188,41.164209]]
65	[[-8.642133,41.173335],[-8.64081,41.172831]]
66	[[-8.578683,41.145777],[-8.579448,41.146488],[-8.57907,41.148225],[-8.577693,41.149836],[-8.575263,41.150826],[-8.57376,41.152428],[-8.57196,41.154435],[-8.57106,41.155947],[-8.570313,41.157333],[-8.567802,41.157945],[-8.56656,41.159367],[-8.565714,41.161914],[-8.563806,41.161896],[-8.561214,41.159493],[-8.562051,41.158107],[-8.561718,41.155812],[-8.562033,41.154705],[-8.561565,41.156487],[-8.560035,41.155875],[-8.559315,41.155632],[-8.559432,41.155515],[-8.559792,41.155128],[-8.560422,41.154516],[-8.560413,41.154516],[-8.560413,41.154507]]
67	[[-8.623017,41.164209],[-8.624025,41.16438],[-8.624628,41.164407],[-8.624592,41.16447],[-8.625276,41.164614],[-8.62713,41.164785],[-8.62821,41.165028],[-8.628345,41.165019],[-8.628156,41.164938],[-8.628111,41.164929],[-8.628363,41.164992],[-8.628354,41.164974],[-8.628354,41.164965],[-8.628399,41.164956],[-8.628462,41.164956],[-8.628471,41.164929],[-8.628408,41.164911],[-8.628507,41.164884],[-8.628516,41.164866],[-8.628399,41.16492],[-8.62848,41.164911],[-8.629452,41.165019],[-8.629434,41.164002],[-8.628489,41.163579],[-8.627661,41.163534],[-8.627688,41.163534],[-8.626671,41.163462],[-8.62533,41.163372],[-8.625051,41.163354],[-8.625033,41.163345],[-8.624214,41.163282],[-8.622261,41.162904],[-8.620983,41.162742],[-8.618904,41.16258],[-8.616456,41.162382],[-8.614368,41.162103],[-8.614359,41.162103],[-8.613756,41.161977],[-8.611398,41.161734],[-8.609004,41.161374],[-8.607519,41.161059],[-8.605998,41.160798],[-8.603892,41.160267],[-8.601516,41.159583],[-8.598996,41.15889],[-8.598843,41.157612],[-8.599293,41.155848],[-8.599689,41.15385],[-8.599734,41.153472],[-8.599734,41.15331],[-8.600076,41.151915],[-8.600283,41.150403],[-8.600193,41.149341],[-8.598762,41.14881],[-8.598168,41.148171],[-8.597817,41.147145],[-8.597781,41.146911],[-8.597727,41.146902],[-8.597727,41.146893],[-8.597682,41.146875],[-8.597655,41.146866]]
68	[[-8.649378,41.1543],[-8.649432,41.154309],[-8.650161,41.154129],[-8.649531,41.153976],[-8.648037,41.154759],[-8.646147,41.156172],[-8.645085,41.157747],[-8.645598,41.157135],[-8.646921,41.158332],[-8.648865,41.160411],[-8.648622,41.163732],[-8.644743,41.165694],[-8.640855,41.168034],[-8.637201,41.170545],[-8.632611,41.171841],[-8.627688,41.172822],[-8.622666,41.173371],[-8.617104,41.173956],[-8.612055,41.17446],[-8.6076,41.17302],[-8.603064,41.171373],[-8.598051,41.171436],[-8.593929,41.171247],[-8.590608,41.169042],[-8.586729,41.166873],[-8.583291,41.165964],[-8.582229,41.163858],[-8.58087,41.16366],[-8.579106,41.164488],[-8.577432,41.165307],[-8.576208,41.163822],[-8.574363,41.16141],[-8.572275,41.159502],[-8.57214,41.158017],[-8.571384,41.156028],[-8.5689,41.155425],[-8.568189,41.154408],[-8.567847,41.153562],[-8.566974,41.153301],[-8.566533,41.152743],[-8.566317,41.153535],[-8.566182,41.153733],[-8.566137,41.153715],[-8.566119,41.153697],[-8.566119,41.153706],[-8.566137,41.153733]]
69	[[-8.609652,41.1408],[-8.607393,41.141322],[-8.603532,41.141808],[-8.599698,41.141862],[-8.59626,41.140404],[-8.593155,41.140017],[-8.589861,41.140413],[-8.587746,41.141925],[-8.585739,41.143536],[-8.583219,41.143698],[-8.580843,41.143689],[-8.578818,41.144346],[-8.576847,41.144301],[-8.574291,41.143941],[-8.572527,41.142888],[-8.572626,41.14125],[-8.571789,41.139855],[-8.571069,41.137722],[-8.570682,41.135589],[-8.569395,41.134248],[-8.569422,41.132727],[-8.568396,41.130864],[-8.566902,41.128767],[-8.565489,41.126976],[-8.562987,41.126094],[-8.560431,41.126508],[-8.558766,41.126337],[-8.557605,41.126166],[-8.556012,41.126859],[-8.553897,41.127498],[-8.552547,41.128956],[-8.550405,41.129496],[-8.549334,41.129505]]
70	[[-8.623152,41.164191],[-8.623422,41.164227],[-8.624574,41.164389],[-8.624646,41.164425],[-8.6247,41.164434],[-8.624871,41.163597],[-8.624907,41.163606],[-8.62488,41.16357],[-8.623503,41.163183],[-8.621055,41.162742],[-8.618085,41.162499],[-8.616663,41.162382],[-8.615934,41.162283],[-8.615799,41.16132],[-8.616258,41.160276],[-8.616429,41.159979],[-8.616447,41.160087],[-8.616492,41.160114],[-8.616528,41.160132],[-8.61651,41.160114],[-8.616465,41.160087]]
71	[[-8.605017,41.161221],[-8.605188,41.160807],[-8.60472,41.160582],[-8.604567,41.160546],[-8.603973,41.161401],[-8.604027,41.16168],[-8.60625,41.162112],[-8.608545,41.162418],[-8.611254,41.162724],[-8.614422,41.163111],[-8.617545,41.163498],[-8.620866,41.163939],[-8.623773,41.16429],[-8.624655,41.164416],[-8.624664,41.164416],[-8.626356,41.164623],[-8.628516,41.164884],[-8.631387,41.164794],[-8.634078,41.163525],[-8.636229,41.162436],[-8.638083,41.161644],[-8.639991,41.160789],[-8.641656,41.160123],[-8.641665,41.160141],[-8.641656,41.160168],[-8.641692,41.160177],[-8.641737,41.160177],[-8.64342,41.160312],[-8.643735,41.160348],[-8.644599,41.159313],[-8.645508,41.158026],[-8.645499,41.157018],[-8.647137,41.155497],[-8.648388,41.155011],[-8.649441,41.154264],[-8.650962,41.15331],[-8.651736,41.152914],[-8.651871,41.153337],[-8.651871,41.153337],[-8.651862,41.153346]]
72	[[-8.611569,41.150385],[-8.61201,41.150331],[-8.61327,41.149944],[-8.614611,41.149863],[-8.614584,41.151087],[-8.614017,41.15187],[-8.613639,41.152734],[-8.613405,41.153481],[-8.613261,41.153589],[-8.611551,41.15358],[-8.608977,41.153598],[-8.607744,41.153499],[-8.606304,41.153193],[-8.607177,41.152086],[-8.607159,41.151042],[-8.606988,41.151033],[-8.606943,41.151078],[-8.606952,41.150664],[-8.607078,41.15025],[-8.607771,41.149116],[-8.606655,41.148414],[-8.604342,41.147739],[-8.603838,41.147658],[-8.602524,41.147325]]
73	[[-8.61147,41.150376],[-8.611893,41.150313],[-8.612199,41.149503],[-8.612217,41.148549],[-8.612964,41.148261],[-8.614341,41.148333],[-8.614251,41.14782],[-8.613639,41.146155],[-8.612244,41.146173],[-8.61129,41.146155],[-8.610984,41.145021],[-8.610498,41.143554],[-8.610084,41.143239],[-8.608545,41.143059],[-8.608203,41.142924],[-8.606007,41.142384],[-8.604936,41.143932],[-8.604351,41.145093],[-8.604315,41.145174],[-8.603478,41.145471],[-8.60301,41.14557],[-8.601363,41.145336],[-8.599725,41.144148],[-8.599419,41.144094]]
74	[[-8.64513,41.165604],[-8.648802,41.163471],[-8.648397,41.159547],[-8.645652,41.15574],[-8.643294,41.152068],[-8.640648,41.148549],[-8.639766,41.144778],[-8.640873,41.143194],[-8.641575,41.14476],[-8.638299,41.144922],[-8.635968,41.142852],[-8.634906,41.140854],[-8.635581,41.141592],[-8.636049,41.141583],[-8.636013,41.141565],[-8.635977,41.141565],[-8.635959,41.141556],[-8.635554,41.141592],[-8.635869,41.142438],[-8.63703,41.143383],[-8.638569,41.143068],[-8.638452,41.141745],[-8.637669,41.140278],[-8.636346,41.140224],[-8.634609,41.140899],[-8.633502,41.140512],[-8.63478,41.141502],[-8.63631,41.143482],[-8.638371,41.143536],[-8.639595,41.14476],[-8.640162,41.147091],[-8.640819,41.149791],[-8.63919,41.151168],[-8.636391,41.15097],[-8.633574,41.151123],[-8.632503,41.152419],[-8.632098,41.153616],[-8.630892,41.154687],[-8.629614,41.155551],[-8.628597,41.155236],[-8.627796,41.155722],[-8.628363,41.156685],[-8.628426,41.157198],[-8.627976,41.157756],[-8.627526,41.158539],[-8.62569,41.159484],[-8.623458,41.160204],[-8.621505,41.160276],[-8.621001,41.160969],[-8.620128,41.161788],[-8.618733,41.162517],[-8.616843,41.162418],[-8.61534,41.16222],[-8.613,41.161878],[-8.610525,41.161599],[-8.608005,41.161149],[-8.605314,41.160654],[-8.602983,41.159988],[-8.601012,41.159412],[-8.598861,41.158836],[-8.598906,41.157918],[-8.599689,41.157729],[-8.600481,41.157936],[-8.600535,41.157918],[-8.600562,41.1579]]
75	[[-8.61984,41.148009],[-8.619849,41.148009],[-8.620191,41.147586],[-8.620344,41.147397],[-8.620353,41.147397],[-8.620398,41.147208],[-8.620155,41.146173],[-8.618409,41.146272],[-8.617563,41.145885],[-8.617383,41.145048],[-8.616465,41.145039],[-8.615034,41.145678],[-8.613675,41.146002],[-8.612289,41.146047],[-8.610885,41.146065],[-8.611434,41.145129],[-8.612658,41.1444],[-8.614035,41.143599],[-8.614953,41.142825],[-8.61525,41.141988],[-8.615232,41.140944]]
76	[[-8.611128,41.149485],[-8.611011,41.149287],[-8.610354,41.149368],[-8.610273,41.150475],[-8.610093,41.1507],[-8.610075,41.1507],[-8.610084,41.150709],[-8.609886,41.150979],[-8.609904,41.151906],[-8.609976,41.153373],[-8.609967,41.15349],[-8.609985,41.153697],[-8.60922,41.15493],[-8.609247,41.156568],[-8.609202,41.157315],[-8.608572,41.158566],[-8.608005,41.159997],[-8.6076,41.160861],[-8.607582,41.160879],[-8.607564,41.160888],[-8.607483,41.161005],[-8.606052,41.160807],[-8.605377,41.160618],[-8.605332,41.160285],[-8.605467,41.160141]]
79	[[-8.587116,41.162427],[-8.586198,41.162112],[-8.585982,41.161338],[-8.585037,41.160024],[-8.584146,41.159358],[-8.583138,41.160204],[-8.582175,41.160789],[-8.582022,41.162364],[-8.583849,41.163192],[-8.586189,41.163273],[-8.588547,41.164038],[-8.589051,41.164254],[-8.58906,41.164254],[-8.589006,41.164929],[-8.588511,41.166189],[-8.587836,41.167692],[-8.587089,41.169114],[-8.586792,41.169285],[-8.586747,41.169357],[-8.58672,41.169429],[-8.586702,41.169411],[-8.586729,41.169402],[-8.586702,41.169339],[-8.586702,41.169294],[-8.586756,41.169303],[-8.586765,41.169312],[-8.586765,41.16933],[-8.586783,41.169339],[-8.586792,41.169312],[-8.586792,41.169294],[-8.586774,41.169285],[-8.586783,41.169339],[-8.586846,41.169402],[-8.586945,41.169447],[-8.586567,41.170284],[-8.586522,41.170347],[-8.586,41.1714],[-8.585001,41.173371],[-8.583822,41.175738],[-8.58267,41.177736],[-8.580987,41.178663],[-8.580114,41.178771],[-8.580438,41.178438],[-8.580438,41.178447],[-8.580483,41.17833],[-8.580465,41.178321],[-8.580582,41.17824],[-8.580447,41.178285],[-8.579988,41.178789],[-8.578701,41.17842],[-8.578872,41.17761],[-8.580366,41.176458],[-8.582454,41.175117],[-8.584119,41.17509],[-8.584596,41.174523],[-8.585919,41.174766],[-8.58663,41.174388],[-8.58744,41.172651],[-8.588538,41.170968],[-8.589681,41.169501],[-8.591895,41.168187],[-8.592363,41.167944],[-8.592363,41.167953],[-8.592363,41.167962],[-8.592372,41.167962],[-8.593128,41.16753],[-8.59509,41.166783],[-8.597646,41.166],[-8.598303,41.165829],[-8.598582,41.165658],[-8.600157,41.164857],[-8.601993,41.163381],[-8.603658,41.162058],[-8.603757,41.162058],[-8.603793,41.162067],[-8.60382,41.162094],[-8.603856,41.162112],[-8.604459,41.161752],[-8.604819,41.16123],[-8.604837,41.161212],[-8.604864,41.161212],[-8.604873,41.161203],[-8.604873,41.161194],[-8.60499,41.160852],[-8.605062,41.160681],[-8.605125,41.160636],[-8.604657,41.160393],[-8.604603,41.160384],[-8.603199,41.160015],[-8.601147,41.159448],[-8.598843,41.158863],[-8.596854,41.159457],[-8.594271,41.160276],[-8.592237,41.160906],[-8.592237,41.160915],[-8.592021,41.160969],[-8.591049,41.162112],[-8.59005,41.163336],[-8.589078,41.163111],[-8.587665,41.162607],[-8.58708,41.162427],[-8.587089,41.162427],[-8.587098,41.162418],[-8.587116,41.162427],[-8.587125,41.162436],[-8.587125,41.162445],[-8.587116,41.162445],[-8.587098,41.162436],[-8.587098,41.162436],[-8.587098,41.162436],[-8.587116,41.162436],[-8.587134,41.162436],[-8.587125,41.162436],[-8.587125,41.162427],[-8.587134,41.162427],[-8.587143,41.162436]]
